rn	reflex	gloss	gfn	srcabbr	lgid	language	srcid
608579	stǝŋ44 kǝ33 mǝ55 ɴkhu44	last		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	1972
608580	wu22 ʤe44 sʨǝ33	alone		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	1974
608581	kǝ22 ʧet33	all		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	1976
608582	kǝ33 ʧet44	all		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	1977
608583	kǝ33 ʧet44	all		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	1978
608584	kǝ33 ʧet44	completely		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	1979
608585	wu22 pʰak44	half		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	1981
608586	kǝ22 sam44 tɑ33 ʃik33 wu22 ɴguj33 kǝ22 rgi44	one third		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	1983
608587	kǝ22 di44 tǝ33 ʃik33 wu22 ɴguj33 kǝ22 rgi44	a quarter		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	1985
608588	kǝ22 ɲis44 stǝt44	both		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	1987
608589	ka22 ʂʈo (length), kɐ22 skar44 (weight)	measure	v	YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	1989
608590	kar13	scale		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	1990
608591	kǝ33 di44	heavy		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	1993
608592	kǝ33 ʤo55	light		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	1995
608593	kǝ33 mʧa44	many, much		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	1997
608594	kǝ22 mne44	few, little		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	1999
608595	tǝ22 kǝ44 mʧas44	increase	v	YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2001
608596	kǝ22 nǝ33 bʒoᵗ44, no22 kʧʰak44	decrease	v	YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2003
608597	ŋa22	I, me		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2006
608598	ji22 ʤo44	we, us [plural]		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2008
608599	ʤi22 ʤo44	we, us [dual]		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2009
608600	nǝ22 ʤo44	you (sg.)		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2011
608601	nǝ22 ʤo44 jo44	you [plural]		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2013
608602	nǝ22 ʤo44 ʤis44	you two [dual]		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2014
608603	wu22 ʤo44	he, him		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2016
608604	wu22 ʤo44	they, them [plural]		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2020
608605	wu22 ʤo44 ʤis	they two [dual]		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2021
608606	stǝt33	this		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2025
608607	ʔa44 to44 stǝt33 (smtng up)	that		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2027
608608	nǝ22 tǝ44 wu33 psok44	that way, like that		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2037
608609	sʨi44 (no55 to33)	here		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2039
608610	ʔa44 ku44 stǝt44 (eastward), nǝ22 ʧi44 no55 to44	there		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2041
608611	sʨi44 ji44 wen33 (Come here.)	this way, here		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2045
608612	ro44 ro44 ri44 ʧhen54	that way (north)		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2047
608613	sǝ44	who		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2051
608614	tʰǝ44	what		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2053
608615	kǝ22 tǝt44	which		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2055
608616	tǝ22 no55 pso44	how		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2057
608617	kǝ22 ʨi44	where		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2059
608618	kǝ22 tǝt44	where		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2061
608619	tʰǝ55 wu33 ʧis44	why		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2063
608620	kǝ22 ʂʈǝ44	when		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2065
608621	kǝ22 sni44 ke33	some day		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2067
608622	tʰǝ33 ste44	how many?		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2069
608623	wa22 skreɴ33	how long?		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2071
608624	wa22 ktǝ44	how big?		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2072
608625	toʔ22 ɲis44	some		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2076
608626	wa22 stot44	very much, very		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2079
608627	dᴇɴ22 bej44	not--at all		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2082
608628	kǝ22 ʧet33	thoroughly		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2084
608629	stǝt33 wu22 rgǝm33 bǝ44 wa kte nɑj22 dor44	This box is too big.		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2087
608630	ŋɑ22 kǝ22 mʧɑ33 no22 ɴbjiɴ44	Give me more.		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2090
608631	kǝ22 tsi44 tsi44	a bit		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2091
608632	ɖa44 mǝ22 ᶰɖǝ44	various		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2093
608633	ʒi22 gak44	exactly		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2095
608634	ʈʰǝʔ55 ʧi44	maybe		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2097
608635	ʈhik44	perhaps		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2098
608636	wa33 stot44, wɑ22 ɴgro33 ɴgro33	certainly		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2101
608637	lɐ22 wur44	suddenly		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2104
608638	tɑ22 zus44	secretly		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2106
608639	raŋ44 pas33	especially, intentionally		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2107
608640	kǝ33 sko44 kǝ22 ji33	with might and main		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2108
608641	mɑ22 ʤu44, mɑ22 ʥu44	again		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2110
608642	mɑ22 ʤ44	yet, still		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2113
608643	ʃu55 ʤǝ44	a minute ago		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2116
608644	wuk33 pej54	if		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2121
608645	-j	to		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2124
608646	wɐ22 ʧap44	up to, till		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2126
608647	ʃi44 mɒ44	until now		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2127
608648	kǝ22 tǝ33 pɐ33	with		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2137
608649	nǝ44 rǝ44	and		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2139
608650	-j	also		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2143
608651	wɑ22 kej44	-er than		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2145
608652	mak22	not		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2158
608653	ʤi22 ʧʰeɴ44	Don't go.		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2162
608654	ʤi22 weɴ33	Don't come.		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2163
608655	wu22 ʧʰis	because		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2169
608656	kʰo22 rǝ33	but, though		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2171
608657	ra22	want something	v	YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2182
608658	ɴdoʔ22	be, is		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2185
608659	nǝ22 me33	there is no		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2187
608660	kǝ22 ʧʰɑ44	can		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2196
608661	kǝ22 rgi44	same		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2206
608662	kǝ22 mak44	other		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2210
608663	wu22 ʧʰis44	for the sake of		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2216
608664	ʧam33	approximately		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2218
608665	wu33 psok44	like, as		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2219
608666	kǝ22 (nǝ44) ɴɖɑ44	similar		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2223
608667	wur22 ʧhi44 wur33 ʧhi44	please do it		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2230
608668	ŋɐ22 las55 jo44	Good-bye		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2235
608669	tǝ22 naɴ53	Good-bye		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2236
608670	nǝ22 ɲel55 wɑ44	Thank you		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2238
608671	sʨi33 ji44 weɴ44	Come here!		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2240
608672	tǝ22 ᴺgo44 khi55	infectious disease		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	0649
608673	ku44 ku44 kǝ22 ʧhen54	that way (east)		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2047
608674	re44 re44 rǝ33 ʧhen54	that way (south)		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2047
608675	nᴇ33 ne44 nǝ55 ʧhen33	that way (east)		YN-RGLD	2170	rGyalrong (Maerkang Bola (B))	2047
608676	tə22 ko44	head		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0003
608677	tə22 mto44	forehead		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0011
608678	tə22 mȵak44	eye		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0013
608679	tə22 mȵak44 mə22 ʂtsɨ44	eyebrow		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0016
608680	tə22 mȵag44 ɟi44	tears		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0019
608681	tə22 mȵag44 mə22 kəm22 to44 / kə22 lo44	blind		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0021
608682	tə22 ɕna44	nose		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0024
608683	tə22 rna44	ear		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0027
608684	ta22 mbo44	deaf		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0030
608685	tə22 kʰa44	mouth		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0032
608686	tə22 ʂnos44	lips		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0034
608687	tə22 ɕme44	tongue		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0036
608688	tə22 mŋam44	dumb		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0038
608689	tə22 swa44	tooth		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0040
608690	tə22 me22 ɕthit44	spittle		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0043
608691	tə22 ŋar44	phlegm		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0045
608692	tə22 sŋo22 re44	breathe	v	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0047
608693	tə22 skat44	voice		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0049
608694	tə22 ʂtsʰos44	cough		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0051
608695	hat44 tshio44	sneeze		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0055
608696	tə22 ham44	yawn		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0059
608697	tə22 mɟa44	jaw, chin		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0063
608698	tə22 ɟo44	face		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0065
608699	tə22 ʑba44	cheek		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0068
608700	tə22 ɕnoz44 mə22 rȵe44	mustache		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0071
608701	tə22 mki44	neck		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0075
608702	tə22 mȵok44	throat		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0079
608703	tə22 ʂpak44	shoulder		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0082
608704	tə22 jak44	arm		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0085
608705	tə22 kru44	elbow		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0087
608706	tə22 jak44	hand		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0091
608707	tə22 jak44 pa44	palm		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0093
608708	tə22 jaŋ44 dzo44 / tə22 jaŋ44 dzo44 ndzo44	finger		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0095
608709	tə22 ɕum44 ɕum22	nail		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0101
608710	ta22 ro44	breast		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0105
608711	tə22 nu44	breast (of woman)		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0106
608712	tɜ22 ɕne44	heart		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0113
608713	tə22 wok44	belly		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0115
608714	tə22 kho44 mba44	guts		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0118
608715	two24 ɣlu22 ntɕha44	bowels		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0120
608716	tə22 kto44	stomach		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0122
608717	tə22 ɸɕu44	liver		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0124
608718	tə22 po22 ktɕhu44	navel		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0128
608719	tə22 zgɜn44	back		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0130
608720	tə22 mthɜk44	waist		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0133
608721	tə22 sop44	buttocks		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0134
608722	u22 pɕe44 na44 lɜt24	void feces	vt	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0142
608723	wa22 ɕtɕi44 na44 lɜt24	urinate	v	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0149
608724	tə22 mŋa44	knee		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0165
608725	ta22 me44	leg		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0167
608726	ta22 me44	foot		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0171
608727	ta22 me44 kə22 ndzor44 / ta22 mbia44	limp	v	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0173
608728	tə22 skru44	body		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0175
608729	tə22 rȵe44	hair of skin		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0178
608730	tə22 ɕa44	skin		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0180
608731	ta22 spu44	pus		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0192
608732	tə22 ʂʈe44	sweat		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0194
608733	ta22 ŋkər44 / tu22 ri44 / tə22 ʂtshu44	dirt		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0196
608734	ta22 ɕi44	blood		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0198
608735	ɕə22 rɨ44	bone		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0200
608736	tə22 ɕa44	flesh		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0203
608737	tə22 xɕet44	strength		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0205
608738	kə22 nəm44 ɕa22 ra44	look at	vt	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0208
608739	kə22 mə44 nəm42 / kə22 nɜ22 suŋ44 ksɜt55	smell it	v	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0211
608740	kə22 rug44 na42	listen to	vt	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0213
608741	ka22 na33 ri44 / na22 na33 ri44	laugh	v	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0216
608742	tə22 ŋu44 ru22	cry, weep	v	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0218
608743	kə22 ŋa33 kho44 / tə22 wo44 wo22 ta22 lɜt44	shout	v	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0220
608744	tə22 ŋgə44	clothing		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0223
608745	tə22 wo44 wat22 / kə22 wat44	clothe	v	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0232
608746	na22 tuɣ24	take off	vt	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0236
608747	ɕe22 ɕe44 ne22 ne44	naked		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0238
608748	tə22 ɕtək44 / juɣ22 de44 (ornament of belt)	belt		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0248
608749	tə22 ʂco44	fur		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0264
608750	cie22 tsɨ33 (Ch.)	ring (finger)		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0269
608751	ta22 kap44	needle		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0277
608752	ta22 ri44	thread		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0279
608753	ka22 ʈop44	sew	v	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0281
608754	kə22 nə22 ndza44 / kə22 ndza44 kə22 sna44	food, food stuff		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0284
608755	ta22 wat44	flour		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0300
608756	tə22 mthəm44	meat		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0306
608757	ɕə22 ntok44	fruit		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0318
608758	tə22 ʂki44	seed		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0322
608759	ta22 ŋgam44	egg		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0326
608760	tshə42	salt		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0328
608761	tə22 ʂtsi44	grease		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0337
608762	tə22 lo44	milk		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0342
608763	tə22 ɟi44	water		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0345
608764	ka44 ska22	cook	vt	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0360
608765	kə22 kser44	fry	vt	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0366
608766	na44 smɜn24 (apples or meat) / na44 ndʑak22 (peach)	ripe		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0374
608767	nə44 ndzə22	eat	vt	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0376
608768	kə22 nə44 zok24	lick	vt	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0378
608769	kə44 wa44 ŋkei44	chew	vt	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0380
608770	kə22 mot44 (cf. kə22 sɨ44 mot44 'give to drink')	drink	vt	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0383
608771	kə22 mə22 stɕip44	suck	vt	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0386
608772	tə22 mphət44	vomit	vt	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0388
608773	tə22 mi44 ɕthit44 nə22 lət44	spit	v	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0390
608774	u22 kto44 na22 mo44 (u-: 3rd person)	get hungry	v	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0392
608775	u22 mȵok44 ta44 lam24	feel thirsty	v	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0395
608776	no44 mjem24	tasty		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0399
608777	kə22 tɕhi44	sweet		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0401
608778	kə22 tɕap44	bitter		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0405
608779	ta22 tɕi44	rotten		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0409
608780	kə22 nɜk44	mould (＝'a black thing')		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0411
608781	tə22 ɟem44	house		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0414
608782	zgɜr42	tent		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0423
608783	tə22 ɟem44 ta44 pa22 (o44)	build (a house)	vt	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0425
608784	kam33	door		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0430
608785	zdi44	wall		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0440
608786	zu24	roof		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0446
608787	tə22 mtɕik44	fire		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0450
608788	ta22 wu44	smoke		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0456
608789	stɕə22 kɜ44 la22 pke44	ashes		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0460
608790	kə22 sat44	extinguish	vt	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0471
608791	no44 nat24	burn	vi	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0475
608792	kə22 ȵi44	sit, stay	v	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0485
608793	u22 mȵak44 kə22 sə44 ɟu24 / ka44 rma24	sleep	vi	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0494
608794	wa22 rmo44 (wa-: 3rd person)	dream	n	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0499
608795	wa22 rmo44 kə22 pa-w24	dream	v	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0500
608796	tə44 rɟap22	stand up, rise	v	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0504
608797	ta22 tu44	open	vt	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0516
608798	ka44 mtsi22 / no22 ȵi44	live	v	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0518
608799	ɕɜr22 mək44	mirror		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0527
608800	phan22 tsɨ44	dish, plate		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0534
608801	kə22 dam44	pot		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0538
608802	ta22 jam44	pan		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0548
608803	bə22 rza44	knife		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0561
608804	bə22 rza44 wa22 ko44	cutting edge (edge of a knife)		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0564
608805	ta22 nder44 / te22 lop44	dust		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0592
608806	kə22 phiz44	wipe	vt	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0594
608807	tə22 mbre44	rope		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0614
608808	tə22 dɜr44	stick of wood		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0623
608809	na22 stɕit44	be born	v	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0631
608810	ta22 kɜ44 te24 / kə22 ndzɜt44	grow up	v	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0633
608811	kə22 sɜ33 so44	alive	be v	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0635
608812	kə22 tsho44tsho44	fat		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0637
608813	kə22 ȵa44 ȵa44 mchi22	thin		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0639
608814	nə22 sa44 khə24	get tired	v	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0641
608815	ta22 nɨ44 ŋgo24	illness ('I got sick.')		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0645
608816	ta22 nɨ44 no22	wound ('I got injured.')		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0654
608817	no24 ndzor24	be painful, feel pain	v	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0656
608818	nə22 rə44 ɟak22	feel itchy	v	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0658
608819	kə22 rə44 kʂhok42	scratch	v	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0660
608820	smɜn42	medicine		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0662
608821	smən22 bə44 kə22 pa44	cure	vt	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0664
608822	na44 sat24	kill	vt	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0671
608823	na44 ɕi24	die	vi	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0673
608824	skə22 ɳɖa44	god		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0678
608825	nə22 gə44 sŋo24	fight	v	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0682
608826	nə22 gə44 sŋo24	fight	v	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0683
608827	ja44 pho24	run away	vi	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0691
608828	kə22 ɳɖek44	chase	vt	YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0693
608829	ɕtɕə22 pə44	sword		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0695
608830	ɕa22 mdu44	spear		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0697
608831	kə22 piek44	bow		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0701
608832	kə22 piek44	arrow		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0703
608833	tə22 rmi44	person, man in general		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0708
608834	tə22 za44	man, male		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0710
608835	tɜ22 mi44	woman, female		YN-RGLD	2171	rGyalrong (Maerkang Bola (C))	0713
